	1955_Tamanini_Cacopsylla_pruni_Italie_première_identification_translation	abstract	2858-2860	VI	VI	bd:10888	Rhodococcus fascians DSM 44425	/ncbi:1/ncbi:131567/ncbi:2/ncbi:1783272/ncbi:201174/ncbi:1760/ncbi:85007/ncbi:85025/ncbi:1827/ncbi:1828/bd:10888	strain
	1955_Tamanini_Cacopsylla_pruni_Italie_première_identification_translation	abstract	2910-2925	Alnus glutinosa	Alnus_glutinosa	ncbi:3517	Alnus glutinosa	/ncbi:1/ncbi:131567/ncbi:2759/ncbi:33090/ncbi:35493/ncbi:131221/ncbi:3193/ncbi:58023/ncbi:78536/ncbi:58024/ncbi:3398/ncbi:1437183/ncbi:71240/ncbi:91827/ncbi:1437201/ncbi:71275/ncbi:91835/ncbi:3502/ncbi:3514/ncbi:3515/ncbi:3517	species
	1955_Tamanini_Cacopsylla_pruni_Italie_première_identification_translation	abstract	2933-2935	V1	V 1-1943	ncbi:865	Pectinatus frisingensis	/ncbi:1/ncbi:131567/ncbi:2/ncbi:1783272/ncbi:1239/ncbi:909932/ncbi:909929/ncbi:1843491/ncbi:864/ncbi:865	species
	1955_Tamanini_Cacopsylla_pruni_Italie_première_identification_translation	abstract	2996-3002	Psylla	Psylla	ncbi:121855	Psylla	/ncbi:1/ncbi:131567/ncbi:2759/ncbi:33154/ncbi:33208/ncbi:6072/ncbi:33213/ncbi:33317/ncbi:1206794/ncbi:88770/ncbi:6656/ncbi:197563/ncbi:197562/ncbi:6960/ncbi:50557/ncbi:85512/ncbi:7496/ncbi:33340/ncbi:33342/ncbi:7524/ncbi:33373/ncbi:33375/ncbi:30092/ncbi:2218198/ncbi:121855	genus
	1955_Tamanini_Cacopsylla_pruni_Italie_première_identification_translation	abstract	3070-3072	VI	VI-__1949	bd:10888	Rhodococcus fascians DSM 44425	/ncbi:1/ncbi:131567/ncbi:2/ncbi:1783272/ncbi:201174/ncbi:1760/ncbi:85007/ncbi:85025/ncbi:1827/ncbi:1828/bd:10888	strain
	1955_Tamanini_Cacopsylla_pruni_Italie_première_identification_translation	abstract	3084-3096	Alnus incana	Alnus_incana	ncbi:3516	Alnus incana	/ncbi:1/ncbi:131567/ncbi:2759/ncbi:33090/ncbi:35493/ncbi:131221/ncbi:3193/ncbi:58023/ncbi:78536/ncbi:58024/ncbi:3398/ncbi:1437183/ncbi:71240/ncbi:91827/ncbi:1437201/ncbi:71275/ncbi:91835/ncbi:3502/ncbi:3514/ncbi:3515/ncbi:3516	species
	1955_Tamanini_Cacopsylla_pruni_Italie_première_identification_translation	abstract	3169-3180	Psylla buxi	Psylla_buxi	ncbi:121856	Psylla buxi	/ncbi:1/ncbi:131567/ncbi:2759/ncbi:33154/ncbi:33208/ncbi:6072/ncbi:33213/ncbi:33317/ncbi:1206794/ncbi:88770/ncbi:6656/ncbi:197563/ncbi:197562/ncbi:6960/ncbi:50557/ncbi:85512/ncbi:7496/ncbi:33340/ncbi:33342/ncbi:7524/ncbi:33373/ncbi:33375/ncbi:30092/ncbi:2218198/ncbi:121855/ncbi:121856	species
	1955_Tamanini_Cacopsylla_pruni_Italie_première_identification_translation	abstract	3235-3237	V1	V 1-1943	ncbi:865	Pectinatus frisingensis	/ncbi:1/ncbi:131567/ncbi:2/ncbi:1783272/ncbi:1239/ncbi:909932/ncbi:909929/ncbi:1843491/ncbi:864/ncbi:865	species
	1955_Tamanini_Cacopsylla_pruni_Italie_première_identification_translation	abstract	3285-3306	Buxus sempervirens L.	Buxus_sempervirens_L.	ncbi:4002	Buxus sempervirens	/ncbi:1/ncbi:131567/ncbi:2759/ncbi:33090/ncbi:35493/ncbi:131221/ncbi:3193/ncbi:58023/ncbi:78536/ncbi:58024/ncbi:3398/ncbi:1437183/ncbi:280577/ncbi:4000/ncbi:4001/ncbi:4002	species
	1955_Tamanini_Cacopsylla_pruni_Italie_première_identification_translation	abstract	3308-3310	V1	V 1-1951	ncbi:865	Pectinatus frisingensis	/ncbi:1/ncbi:131567/ncbi:2/ncbi:1783272/ncbi:1239/ncbi:909932/ncbi:909929/ncbi:1843491/ncbi:864/ncbi:865	species
	1955_Tamanini_Cacopsylla_pruni_Italie_première_identification_translation	abstract	3420-3426	Psylla	Psylla	ncbi:121855	Psylla	/ncbi:1/ncbi:131567/ncbi:2759/ncbi:33154/ncbi:33208/ncbi:6072/ncbi:33213/ncbi:33317/ncbi:1206794/ncbi:88770/ncbi:6656/ncbi:197563/ncbi:197562/ncbi:6960/ncbi:50557/ncbi:85512/ncbi:7496/ncbi:33340/ncbi:33342/ncbi:7524/ncbi:33373/ncbi:33375/ncbi:30092/ncbi:2218198/ncbi:121855	genus
	1955_Tamanini_Cacopsylla_pruni_Italie_première_identification_translation	abstract	3483-3485	VI	VI	bd:10888	Rhodococcus fascians DSM 44425	/ncbi:1/ncbi:131567/ncbi:2/ncbi:1783272/ncbi:201174/ncbi:1760/ncbi:85007/ncbi:85025/ncbi:1827/ncbi:1828/bd:10888	strain
	1955_Tamanini_Cacopsylla_pruni_Italie_première_identification_translation	abstract	3595-3603	Arytaina	Arytaina	ncbi:178935	Arytaina	/ncbi:1/ncbi:131567/ncbi:2759/ncbi:33154/ncbi:33208/ncbi:6072/ncbi:33213/ncbi:33317/ncbi:1206794/ncbi:88770/ncbi:6656/ncbi:197563/ncbi:197562/ncbi:6960/ncbi:50557/ncbi:85512/ncbi:7496/ncbi:33340/ncbi:33342/ncbi:7524/ncbi:33373/ncbi:33375/ncbi:30092/ncbi:2218198/ncbi:178935	genus
	1955_Tamanini_Cacopsylla_pruni_Italie_première_identification_translation	abstract	3654-3669	Genista radiata	Genista_radiata	ncbi:136799	Genista radiata	/ncbi:1/ncbi:131567/ncbi:2759/ncbi:33090/ncbi:35493/ncbi:131221/ncbi:3193/ncbi:58023/ncbi:78536/ncbi:58024/ncbi:3398/ncbi:1437183/ncbi:71240/ncbi:91827/ncbi:1437201/ncbi:71275/ncbi:91835/ncbi:72025/ncbi:3803/ncbi:3814/ncbi:2231393/ncbi:2231384/ncbi:2231385/ncbi:163729/ncbi:49818/ncbi:136799	species
	1955_Tamanini_Cacopsylla_pruni_Italie_première_identification_translation	abstract	3796-3803	Cytisus	Cytisus	ncbi:3833	Cytisus	/ncbi:1/ncbi:131567/ncbi:2759/ncbi:33090/ncbi:35493/ncbi:131221/ncbi:3193/ncbi:58023/ncbi:78536/ncbi:58024/ncbi:3398/ncbi:1437183/ncbi:71240/ncbi:91827/ncbi:1437201/ncbi:71275/ncbi:91835/ncbi:72025/ncbi:3803/ncbi:3814/ncbi:2231393/ncbi:2231384/ncbi:2231385/ncbi:163729/ncbi:3833	genus
	1955_Tamanini_Cacopsylla_pruni_Italie_première_identification_translation	abstract	3886-3900	Livilla ulicis	Livilla_ulicis	ncbi:2218053	Livilla ulicis	/ncbi:1/ncbi:131567/ncbi:2759/ncbi:33154/ncbi:33208/ncbi:6072/ncbi:33213/ncbi:33317/ncbi:1206794/ncbi:88770/ncbi:6656/ncbi:197563/ncbi:197562/ncbi:6960/ncbi:50557/ncbi:85512/ncbi:7496/ncbi:33340/ncbi:33342/ncbi:7524/ncbi:33373/ncbi:33375/ncbi:30092/ncbi:2218198/ncbi:178977/ncbi:2218053	species
	1955_Tamanini_Cacopsylla_pruni_Italie_première_identification_translation	abstract	3931-3936	Carex	Carex	ncbi:13398	Carex	/ncbi:1/ncbi:131567/ncbi:2759/ncbi:33090/ncbi:35493/ncbi:131221/ncbi:3193/ncbi:58023/ncbi:78536/ncbi:58024/ncbi:3398/ncbi:1437183/ncbi:4447/ncbi:1437197/ncbi:4734/ncbi:38820/ncbi:4609/ncbi:986140/ncbi:986155/ncbi:13398	genus
	1955_Tamanini_Cacopsylla_pruni_Italie_première_identification_translation	abstract	3967-3969	VI	VI	bd:10888	Rhodococcus fascians DSM 44425	/ncbi:1/ncbi:131567/ncbi:2/ncbi:1783272/ncbi:201174/ncbi:1760/ncbi:85007/ncbi:85025/ncbi:1827/ncbi:1828/bd:10888	strain
